,날짜,제목,요약
1777,2017.11.11.,배럴당 62달러 또 넘었다…두바이유 '고공행진',- 중동 정치 불안 탓…두바이유 가격 계속 상승세 국내 기름값이 국제유가 상승에 따라 계속 오르고 있다. 사진은 서울 시내의 한 주유소. 사진=연합뉴스 우리나라 수입 원유의 대부분을 차지하는 두바이유 가격이...
1778,2017.11.20.,10월 생산자물가 '제자리'…농수산품↓·공산품↑,안선영 기자 asy728@ajunews.com [자료=한국은행 제공] 농산물값이 사상 최대폭으로 떨어졌지만 국제유가가 상승해 10월 생산자물가가 4개월째 오름세를 이어갔다. 20일 한국은행에 따르면 10월 생산자물가지수...
1779,2017.11.17.,대형건설 11개사 유동성 우려 '경고등',"건설업계 한 관계자는 ""몇년간 이어진 국제유가 하락 여파로 해외시장의 수주나 매출이 감소했다. 반면 해외 부진을 커버해주던 주택 경기는 정부의 각종 규제책에 따라 침체될 위기에 있다""며 ""여기에 공공..."
1780,2017.11.26.,[박철성의 주간증시] 코스피 2600향해 시세분출 초읽기! 지수 이평선 이격도 ...,"최근 국제 유가는 11월 30일 OPEC 정기총회에서 내년 3월까지 유효한 감산합의를 9개월, 즉 내년 말까지 연장할 것이라는 기대가 반영되고 있다.   다만, 추가 감산 물량의 확대 없이 기간만 9개월로 연장할 경우가 걸림돌...."
1781,2017.11.22.,"[글로벌 시황] 뉴욕증시, 실적호조·FANG종목 강세에 최고치 경신","8%↑ - 업종, 11개 업종 중 10개 업종 상승 - 유럽증시, 獨 정치 불확실성에도 이틀째 상승 - 아시아증시, 日 엔화약세 효과에 반등 中 4거래일만에 3400선 회복… 증권+부동산주 강세 - 국제유가, OPEC 감산 논의 기대감에..."
1782,2017.11.13.,"[중동패권다툼]①사우디-이란, 수십년 묵은 갈등",국제유가는 배럴당 3달러에서 12달러로 4배가량 폭등했다. 이에 대해 이란은 산업개발에 필요한 자금을 충당하기 위해 유가가 더 인상돼야 한다는 입장을 밝혔다. 반면 사우디는 지나친 인상은 피해야 한다고 맞섰다....
1783,2017.11.16.,"""국내 증시, 반발 매수세 유입 기대""-키움","서상영 연구원은 ""간밤 미국 증시는 국제유가 하락과 세제개편안 불확실성이 지속되며 부진했다""며 ""이는 국내 증시에 부정적인 영향을 줄 수는 있다""고 말했다. 또 미국의 장단기 금리차가 0.64%까지 축소되고 하이일드..."
1784,2017.11.12.,[주간증시전망]코스닥 성장세 이어지나…코스피 2550선 안착도 관심,최근 국제유가 상승에 따라 시장 예상치에 부합하는 수준이거나 전월대비 하락폭이 크지 않을 것이란 전망이다. 허리케인 영향에도 소비자 및 서비스업 지표가 사상 최고치를 기록한 가운데 이번 지표들까지 호조를...
1785,2017.11.11.,11월 둘째주 주유소 휘발유 판매가 1512.1원…서울 1614.8원,"한국석유공사 관계자는 “나이지리아 감산 참여 발언, 사우디와 이란의 갈등 고조, 미 달러화 약세 등에 따라 국제유가가 상승하고 있다”며 “국내유가도 오름세를 이어갈 것”이라고 전망했다. / 이비앤"
1786,2017.11.15.,미국증시 GE 급락에 약세…다우 30.23P 하락,국제유가는 하락세를 기록했다. 이날 뉴욕상업거래소(NYMEX)에서 12월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 1.9%(1.06달러) 하락한 55.70달러에 거래를 마쳤다. 한경닷컴 뉴스룸 open@hankyung.com...
1787,2017.11.17.,"코스피, 기관 매도세에 약보합… 2533.99 마감",국제유가 하락과 원화 가치 상승에 대표 수혜주인 항공주가 동반 강세를 보였다. 대한항공은 전 거래일 대비 5% 이상 상승했고 아시아나항공도 11% 넘게 상승 했다. 시가총액 상위권 종목들은 대부분 상승했다....
1788,2017.11.18.,[주간해외펀드] 글로벌 증시 하락세…브라질펀드 ‘울상’,유럽은 정치적 불안과 국제유가 하락으로 투자심리가 위축되면서 EUROSTOXX50 지수가 1.32% 하락했다. 일본은 차익실현 수요증가와 기대 이하의 경제성장률로 NIKKEI225 지수가 2.26% 하락했다. 펀드평가사 KG제로인의...
1789,2017.11.27.,[27일 시황] 코스피 1%대 급락… 2507.81,"이날 코스피는 해외증시 및 국제유가 상승에도 불구하고, 반도체 다운싸이클 진입 전망으로 아시아증시가 전반적으로 약세를 보인 가운데 전기전자주 중심의 기관ㆍ외국인 동반 차익매물이 출회되면서..."
1790,2017.11.11.,기름값 15주 연속 오름세…상표별 최고가는 SK에너지,사진=연합뉴스 국제유가 상승으로 국내 기름값이 15주 연속 올랐다． 11일 한국석유공사 유가 정보 서비스 오피넷에 따르면 11월 둘째 주 주유소 휘발유 판매가격은 전주보다 4.1원 오른 ℓ(리터)당 1512.1원을...
1791,2017.11.23.,"(열린시장 이슈 IN)코스닥, 국민연금·바이오 악재","국제 유가, 2년 5개월 만에 최고치 4. 美 12월 금리 인상설 고조 5. 메리츠종금증권, 종투사로 지정   ※이슈를 통해 오늘 장 전략을 살펴보는 <열린시장 이슈 IN>은 평일 오전 9시33분에 방송된다. 방송 종료 후에는..."
1792,2017.11.20.,국내 기름값 16주 연속 상승..휘발유 리터당 1525.51원,[머니투데이방송 MTN 황윤주 기자] 국제유가 상승세가 주춤하지만 국내 휘발유 가격은 16주 연속 오르고 있습니다. 한국석유공사는 오늘(20일) 기준 전국 평균 휘발유 가격이 리터당 1525.1원으로 전날보다 0....
1793,2017.11.21.,경유값 '고공행진'…T맵으로 유류비 줄인다,▲유종별 판매 가격 (자료 : 오피넷) ▲택배·용달·화물차 기사의 월평균 지출액 (자료 : 한국교통연구원) 최근 원유 선물시장 매수세 완화와 미국의 원유 생산이 역대 최고치를 기록하는 등 국제유가는 소폭...
1794,2017.11.15.,트럼프 공약 표류하는데 美 제조업 '훈풍' 왜?,성장 회복에 따른 제조업체들의 경기 신뢰 향상과 국제 유가를 포함한 원자재 가격 상승도 제조업 경기 회복과 무관하지 않다는 분석이다. 전세계 제조업체에 하드웨어 및 소프트웨어를 공급하는 록웰 오토메이션의...
1795,2017.11.27.,[한상춘의 지금 세계는]베네수엘라 국가부도 파장…‘브라질 국채 악몽’ 재현...,"것은 국제유가와 브라질 국채에 어떤 영향을 줄 것인가 여부이지 않습니까? -베네수엘라 사태, OPEC 합의 이행 어렵게 -사우디 왕자의 난, OPEC 결속력 약화시켜 -베네수엘라, 경제파탄 해소 원유생산량 늘려 -원·헤알화..."
1796,2017.11.12.,LCC '높게' 대형항공 '낮게' 엇갈린 비행,"그래픽/박성현기자 pssh0911@kyeongin.com/아이클릭아트 중국 당국의 사드 보복 여파, 국제유가 상승 등이 이어진 올해 3분기에도 국내 저비용항공사(LCC)는 역대 최고 실적을 갈아치우며 선방했지만, 대형항공사(FSC)는..."
1797,2017.11.23.,박진수는 LG화학을 어떻게 ‘영원히 떠있는 풍선’처럼 만들까,"주력인 기초소재의 경우 글로벌 시황이나 국제유가에 영향을 크게 받기 때문이다. LG화학은 전기차배터리, 에너지저장장치(ESS) 등 전지부문을 키우고 기존 기초소재는 고부가가치제품을 확대하는 전략을 펴고 있다...."
1798,2017.11.18.,휘발유값 16주 연속 상승 'ℓ당 1천520원'…언제쯤 꺾이나?,"한국석유공사 측은 ""미 원유 생산이 역대 최고치를 기록하고 국제에너지기구(IEA)가 세계 수요 증가 전망을 하향하는 등의 영향으로 국제유가는 소폭 하락했지만, 기존 상승분이 반영됨에 따라 국내유가..."
1799,2017.11.15.,[뉴욕마감]GE 주가 급락에 일제히 하락마감,국제유가는 미국의 셰일 생산량이 증가할 것이란 전망에 하락했다. 이날 뉴욕상업거래소(NYMEX)에서 12월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 1.9%(1.06달러) 하락한 55.70달러에 거래를 마쳤다. 런던 ICE...
1800,2017.11.23.,"LNG 발전3사, 수익성 대폭 개선",실적이 호전된 이유는 국제유가 상승에 따라 전력도매가격(SMP)이 올랐기 때문으로 풀이된다. 올해 3분기까지 SMP 평균은 81.6원/㎾h으로 지난해 동기(76.5원)와 비교해 6.7%가량 올랐다. 민간발전 주요 3사가...
1801,2017.11.18.,"뉴욕증시, 미 세제개편 주목 속 하락 출발","국제유가는 주요 산유국의 감산 연장 기대 등으로 올랐다. 12월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 1.32% 상승한 55.87달러에, 브렌트유는 0.72% 높은 61.80달러에 움직였다. 시카고상품거래소(CME)..."
1802,2017.11.14.,"[국제] 미국산 원유, 세계시장 휘어잡는다","OPEC은 그동안 스윙 프로듀서로서 국제유가를 쥐락펴락해왔으며, 1970년대에는 절반이 넘는 시장 점유율을 보이기도 했다. 하지만 현재 OPEC의 시장 점유율은 40％ 이하로 떨어진 상태다. 에드워드 모세 미국 씨티그룹..."
1803,2017.11.21.,'반도체 발판' 11월 수출도 선전…무역 1조달러 순항,[세종=뉴스핌 최영수 기자]  우리나라 11월 수출도 10% 가까운 증가율을 보이면 선전하고 있다. 이런 추세라면 내달 중순쯤 '무역 1조달러'를 달성할 것으로 기대된다. 21일 산업통상자원부와 관세청에 따르면...
1804,2017.11.14.,"뉴욕증시, 미 세제안 불확실성 지속에 하락 출발","국제유가는 석유수출국기구(OPEC)의 10월 하루 생산량이 감소한 것으로 나타난 가운데 혼조세를 나타냈다. 12월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 0.32% 상승한 56.92달러에, 브렌트유는 0.09% 낮은 63...."
1805,2017.11.17.,中 쑹타오 특사 오늘 ‘방북’…北 대화 물꼬 틀까,최악의 경우 국제유가가 배럴당 200달러까지 치솟을 수 있다는 전망도 나오고있는 상황입니다. <앵커> 사우디가 외부적으로는 이란과 전쟁 위기에 놓여있는 상황인데그런데 내부적으로는 개혁에 박차를 가하고...
1806,2017.11.23.,"[글로벌 시황] 뉴욕증시, 추수감사절 휴장 앞두고 한산한 거래…혼조 마감","상승 - 국제유가, 美원유재고 감소에 상승… WTI2.1%↑ ※ 생방송 '굿모닝 마켓워치'는 매일 오전 6시 30분에 방송되며, 세계 금융시장의 빅 이슈를 한눈에 정리하고, 국내 시장이 시작하기 전 글로벌 시장 분석을 통해..."
1807,2017.11.22.,"뉴욕증시, 미 통화정책 회의 의사록 발표 앞두고 혼조 출발","국제유가는 미국석유협회(API)의 미국 원유재고가 큰 폭으로 감소한 것으로 나타나 상승했다. 1월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 1.65% 상승한 57.77달러에, 브렌트유는 0.64% 오른 62.97달러에..."
1808,2017.11.13.,[여행 빅데이터] 한국發 항공권 가격 하락폭 `세계 3위`,우선 2012년 4월 18단계까지 올라섰던 국제선 유류할증료가 국제적인 유가 하락으로 2015년 9월 0원으로 떨어진 이후 올해 1월까지 17개월 연속 0원을 기록했다. 특히 연료소모량이 많은 장거리 노선의 항공권 가격이 큰...
1809,2017.11.28.,[28일 시황] 코스피 하루만에 반등…코스닥 2%대 급락,"이날 코스피는 미 3분기 GDP 발표와 OPEC 회의를 앞두고 해외증시 혼조세 및 국제유가 하락에도 불구하고, 전일 급락에 따른 대형주 중심의 기관 저가매수세가 유입되면서 하루 만에 반등했다. 하루 동안..."
1810,2017.11.13.,"정유4사, 사상 최대 영업이익 '청신호'",병산되는 찌꺼기 기름을 재처리해 고부가가치 제품인 윤활기유 등이 효자 역할을 했다. 특히 4분기 접어들어 국제유가가 상승기류를 타면서 재고평가 이익이 확대되는 추세로 영업이익 증가를 견인하고 있다.
1811,2017.11.21.,[외환위기 20년-다시 빚의 위기앞에 서다] 돌반지로 나라살린 국민들…그들의...,"국제유가 급락으로 고유가 수혜 산업이 붕괴했고, 실업률이 급증했다. 선진국 보다 뒤늦게 저금리 정책이 펼쳐졌고, 당시 최경환 경제부총리는 경기부양을 위해 주택 및 대출규제까지 풀어 GDP대비 가계대출 비율은..."
1812,2017.11.16.,사드·환율 ‘직격탄’ 대형항공사…4분기 비상할까,"사진=아시아나항공 제공 ◇대한항공·아시아나항공 4분기 비상 가능성↑…국제유가 상승 ‘변수’ 대한항공과 아시아나항공이 3분기에 고전을 면치 못하면서, 4분기에 실적 개선을 이뤄낼 수 있을지 관심이 쏠리고..."
1813,2017.11.13.,한전 내년 영업이익은 전기요금 인상에 달려,국내 발전용 LNG원료비는 약 3개월의 시차를 두고 국제유가(두바이)에 영향을 받는데 두바이유는 8월부터 다시 오르고 있다. 내년 원전이용률은 안전을 중시하는 정책기조 등의 영향으로 올해와 유사한 75%에 그치고...
1814,2017.11.12.,대전 지역 휘발유 가격 16주 상승…유성구 가장 비싸,"한국석유공사 관계자는 ""나이지리아 감산 참여 발언, 사우디와 이란의 갈등 고조, 미 달러화 약세 등에 따라 국제유가가 상승함에 따라 국내 유가도 오름세를 이어갈 것으로 전망한다""고 말했다. 맹태훈 기자..."
