,날짜,제목,요약
3006,2018.07.31.,"[사설] 생산·투자·경기심리 급속 추락, 정말 심각한 위기다","미국과 중국의 무역전쟁 격화, 국제유가 급등으로 인한 수출 둔화와 내수 침체가 주된 요인이다. 특히 기업들은 최저임금의 2년 연속 두자릿수 인상, 주 52시간 근로시간 단축이 경영의 큰 부담이라고 응답했다. 보통..."
3007,2018.07.17.,"""미중 무역전쟁 11월까지""…코스닥, 외인·기관 매도 공세에 810선 밀려",불안한 미중 분쟁 여파로 석유 공급 위축이 될 수 있다는 소식에 국제유가는 4%이상 급락했기 때문이다. 17일 박태호 전 통상교섭본부장은 전국경제인연합회 주최로 열린 '미중 통상전쟁과 대응전략 긴급세미나...
3008,2018.07.11.,"폼페이오, 이란산 원유 금수 일부 면제 가능성 시사",이를 배경으로 최근 지속적으로 상승 압박을 받아온 국제유가는 이날 상승폭을 다소 줄였다. 버락 오바마 전임 행정부에서는 지난 2012년 이란산 원유 수입을 제재하면서도 일정 기간 수입량을 줄이면 계속 수입할 수...
3009,2018.07.21.,"뉴욕증시, 트럼프 대통령 잇단 폭탄발언에 소폭 하락…다우 0.03% 하락마감",한편 국제유가가 이날 트럼프 대통령의 연준 관련 발언 이후 달러화가 약해지면서 상승했다. 뉴욕상업거래소(NYMEX)에서 8월 인도분 서부텍사스산 원유(WTI) 가격은 1달러(1.4%) 상승한 70.46달러에 마감했다. 주간...
3010,2018.07.23.,평택항 상반기 수출입 동향‥수출 감소·수입 증가,무역수지 적자 확대는 국제유가 강세로 인한 가스류 수입가격 상승(7억96백만불)과 자동차(18억43백만불) 및 평택 고덕 산업단지 반도체 설비(10억13백만불) 수입증가에 기인한 것으로 파악 되고 있다. 품목별...
3011,2018.07.14.,"휘발유가격, 2주연속 상승…리터(ℓ)당 1609.9원-7주간 1600원대 지속",당분간 국내 휘발유가격은 국제유가가 떨어질 가능성이 크지 않아 고공행진을 지속할 전망이다. 14일 한국석유공사의 유가 정보서비스 오피넷에 따르면 7월 둘째주 전국 주유소 휘발유 판매가격은 전주 대비...
3012,2018.07.11.,"[기업분석] SK이노베이션, 주수입원 정제마진 둔화…전기차배터리 구원투수","◇전기차 배터리 2020년부터 규모의 경제효과, 손익 분기점 달성 기대 국제유가의 시황에 따라 널뛰기하는 실적 변동성을 안정화시킬 모멘텀도 있다. 바로 본격적으로 투자에 나서고 있는 배터리 부문이다..."
3013,2018.07.19.,"""미중 무역전쟁 신경 안쓴다""...뉴욕증시 다우지수 79.40p 상승, 은행주 호실...",[다우지수] 대 혼전 구글 6조 과징금 미국 뉴욕증시 강타… ①국제유가 ② 환율 ③ 비트코인 ④ 모건스탠리 ⑤ 제롬파월 [글로벌이코노믹 온기동 기자] 미국 뉴욕증시가 18일(현지시간) 연방준비제도의 낙관적인...
3014,2018.07.11.,"뉴욕증시 다우지수 다우듀퐁, P&G 등 폭등...中 미중 무역전쟁 해소 의견 제시","[다우지수] 미중 무역전쟁 보다는 2분기 실적, 순이익 20% 미국 뉴욕증시 환호 … ①환율 ② 국제유가 ③ 신흥국 ④ 나토 ⑤브렉시트 [글로벌이코노믹 온기동 기자] 기업들의 2분기 긍적적인 실적기대로..."
3015,2018.07.11.,12일 한은 금리동결 유력…인상 소수의견 주목,한국 경제 잠재성장률은 2.8∼2.9%로 추정된다. 물가 상승률은 국제유가 상승세 등의 영향으로 점차 높아질 것으로 전망된다. 홍보영 기자 by.hong2@viva100.com 올해 성장률 전망 2.9%로 낮출지도 관심
3016,2018.07.25.,"뉴욕증시, 2분기 기업 실적 기대감 영향으로 상승반전…다우 0.79% 상승마감",한편 국제유가는 이날 미국과 이란 양국간 긴장고조로 상승했다. 뉴욕상업거래소(NYMEX)에서 9월 인도분 서부 텍사스산 원유(WTI) 가격은 전날보다 배럴당 0.9%(0.63달러) 오른 68.52달러에 거래를 마쳤다. 런던 ICE...
3017,2018.07.16.,"노르웨이 석유 파업, 16일부터 단계적 확대…장기화 조짐","한편 국제 유가는 국제적 제재 및 생산 손실에 이어 이번 파업이 가세하면서 연일 상승하고 있다. 지난 주말 서부텍사스산 원유(WTI)는 뉴욕상업거래소에서 배럴당 0.97%(0.68달러) 오른 71.01달러에, 브렌트유는..."
3018,2018.07.27.,"뉴욕증시, 무역전쟁 우려 완화에도 페이스북 폭락으로 혼조세…다우 0.44% 상...",한편 국제유가는 이날 상승세를 이어갔다. 뉴욕상업거래소(NYMEX)에서 9월 인도분 서부 텍사스산 원유(WTI) 가격은 전날보다 배럴당 0.4%(0.31달러) 오른 69.61달러에 거래를 마쳤다. 런던 ICE 선물거래소의 9월물...
3019,2018.07.18.,"뉴욕증시, 파월 연준의장 비둘기파 발언에 상승반전…나스닥지수 또다시 최고...",한편 국제유가는 이날 전날의 폭락세를 딛고 리비아 수출 차질 우려로 소폭 상승했다. 뉴욕상업거래소(NYMEX)에서 8월 인도분 서부 텍사스산 원유(WTI)는 전 거래일보다 배럴당 2센트 오른 68.08달러에 거래를 마쳤다....
3020,2018.07.24.,"뉴욕증시, 미중 환율전쟁 우려에도 기술주 강세에 혼조세…다우 0.06% 하락마...",한편 국제유가는 이날 중동지역 긴장 고조에도 초과 공급 및 미중 환율전쟁 우려로 하락했다. 뉴욕상업거래소(NYMEX)에서 9월 인도분 서부 텍사스산 원유(WTI) 가격은 전 거래일보다 배럴당 0.5%(0.37달러) 떨어진 67....
3021,2018.07.26.,"[사설] 2분기 성장률 후퇴, 이래도 경제위기 아니라는 건가","국제 유가가 계속 올라 배럴당 70달러 선을 넘었고 원·달러 환율 상승으로 수입 원자재 가격이 급등하면서 국내 물가를 자극하고 있다. 최근 폭염으로 신선식품 등 밥상 물가가 뛰고, 올해 크게 오른 최저임금도..."
3022,2018.07.11.,"[미국 뉴욕증시] 다우지수 대공황 폭풍 전야, 노벨경제학상 실러 교수 경고…...","[미국 뉴욕증시] 다우지수 대공황 폭풍 전야, 노벨경제학상 실러 교수 경고… 1930년 스무트·홀리법(Smoot Hawley)의 교훈 미국뉴욕증시 흔드는 10가지 변수=달러 위안화 환율 브라질 아르헨 신흥국 긴축발작 국제유가 금값..."
3023,2018.07.12.,"[오전] 미중무역전쟁 확전 경계, 코스피 2270선 보합세 지속…외인기관 공방","이날 국제유가가 5% 급락하며 투자심리에도 영향을 미쳤다 유가증권시장에서 외인은 팔자에 나서고 있다. 사흘째만에 순매도로 규모는 435억원에 달한다. 반면 기관, 개인은 각각 252억원, 183억원 순매수중이다...."
3024,2018.07.19.,"뉴욕증시, 기업실적 호조에 상승기조 유지…다우 0.32% 상승마감-나스닥 소폭...",한편 국제유가는 이날 미국의 원유 재고 증가에도 상승했다. 뉴욕상업거래소(NYMEX)에서 거래된 8월 인도분 서부텍사스산 원유(WTI) 가격은 전날보다 배럴당 68센트(1.0%) 상승한 68.76달러에 마감했다. 런던 ICE...
3025,2018.07.12.,"뉴욕증시, 미중 무역전쟁 확대 영향 5거래일만 하락반전…다우 0.88% 하락마감","국제유가가 하락하면서 에너지 섹터도 약세를 나타냈다. 셰브런이 3% 선에서 내렸고, 옥시덴탈 정유도 2% 이상 떨어졌다. 할리버튼 역시 3% 가까이 하락했다. 21세기 폭스는 스카이 인수 가격을 대폭 높였다는 소식을..."
3026,2018.07.20.,"뉴욕증시, 트럼프대통령의 美연준 비판 영향 하락…다우지수 6거래일만 0.53%...",한편 국제유가는 이날 혼조세로 마감했다. 뉴욕상업거래소(NYMEX)에서 거래된 8월 인도분 서부텍사스산 원유(WTI) 가격은 전날보다 배럴당 70센트(1.0%) 상승한 69.46달러에 마감했다. 런던 ICE 선물거래소의 브렌트유...
3027,2018.07.11.,"뉴욕증시, 어닝시즌에 대한 기대감으로 상승…S&P500지수 5개월만 최고치 경신",한편 국제유가는 이날 상승세를 지속했다. 뉴욕상업거래소(NYMEX)에서 8월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.4%(0.26달러) 오른 74.11달러에 거래를 마쳤다. 런던 ICE 선물거래소의 9월물...
3028,2018.07.14.,"뉴욕증시, 기업실적 기대감과 무역전쟁 우려 완화로 상승…S&P500지수, 5개월...",한편 국제유가는 이날 이라크 파업에 따른 원유공급 차질 우려로 소폭 올랐다. 뉴욕상업거래소에서 8월분 서부텍사스산원유(WTI)는 전일대비 배럴당 68센트(1%) 오른 71.01달러로 거래를 마쳤다. 주간으로는 3.8...
3029,2018.07.13.,"뉴욕증시, 미중 무역전쟁 확대 불구 기술주 강세에 상승반전…나스닥, 또다시...",한편 국제유가는 이날 약보합세를 보였다. 뉴욕상업거래소에서 서부텍사스산원유(WTI)는 전날보다 17센트(0.2%) 소폭 내린 배럴당 70.21달러를 나타냈다. 국제 벤치마크인 브렌트유도 약보합에 거래됐다. [이코노뉴스]
3030,2018.07.13.,"뉴욕증시, 미중 무역전쟁 확대 불구 기술주 강세에 상승반전…나스닥, 또다시...",한편 국제유가는 이날 약보합세를 보였다. 뉴욕상업거래소에서 서부텍사스산원유(WTI)는 전날보다 17센트(0.2%) 소폭 내린 배럴당 70.21달러를 나타냈다. 국제 벤치마크인 브렌트유도 약보합에 거래됐다. [이코노뉴스]
3031,2018.07.13.,"뉴욕증시, 미중 무역전쟁 확대 불구 기술주 강세에 상승반전…나스닥, 또다시...",한편 국제유가는 이날 약보합세를 보였다. 뉴욕상업거래소에서 서부텍사스산원유(WTI)는 전날보다 17센트(0.2%) 소폭 내린 배럴당 70.21달러를 나타냈다. 국제 벤치마크인 브렌트유도 약보합에 거래됐다. [이코노뉴스]
3032,2018.07.13.,"뉴욕증시, 미중 무역전쟁 확대 불구 기술주 강세에 상승반전…나스닥, 또다시...",한편 국제유가는 이날 약보합세를 보였다. 뉴욕상업거래소에서 서부텍사스산원유(WTI)는 전날보다 17센트(0.2%) 소폭 내린 배럴당 70.21달러를 나타냈다. 국제 벤치마크인 브렌트유도 약보합에 거래됐다. [이코노뉴스]
3033,2018.07.13.,"뉴욕증시, 미중 무역전쟁 확대 불구 기술주 강세에 상승반전…나스닥, 또다시...",한편 국제유가는 이날 약보합세를 보였다. 뉴욕상업거래소에서 서부텍사스산원유(WTI)는 전날보다 17센트(0.2%) 소폭 내린 배럴당 70.21달러를 나타냈다. 국제 벤치마크인 브렌트유도 약보합에 거래됐다. [이코노뉴스]
3034,2018.07.13.,"뉴욕증시, 미중 무역전쟁 확대 불구 기술주 강세에 상승반전…나스닥, 또다시...",한편 국제유가는 이날 약보합세를 보였다. 뉴욕상업거래소에서 서부텍사스산원유(WTI)는 전날보다 17센트(0.2%) 소폭 내린 배럴당 70.21달러를 나타냈다. 국제 벤치마크인 브렌트유도 약보합에 거래됐다. [이코노뉴스]
3035,2018.07.13.,"뉴욕증시, 미중 무역전쟁 확대 불구 기술주 강세에 상승반전…나스닥, 또다시...",한편 국제유가는 이날 약보합세를 보였다. 뉴욕상업거래소에서 서부텍사스산원유(WTI)는 전날보다 17센트(0.2%) 소폭 내린 배럴당 70.21달러를 나타냈다. 국제 벤치마크인 브렌트유도 약보합에 거래됐다. [이코노뉴스]
3036,2018.07.13.,"뉴욕증시, 미중 무역전쟁 확대 불구 기술주 강세에 상승반전…나스닥, 또다시...",한편 국제유가는 이날 약보합세를 보였다. 뉴욕상업거래소에서 서부텍사스산원유(WTI)는 전날보다 17센트(0.2%) 소폭 내린 배럴당 70.21달러를 나타냈다. 국제 벤치마크인 브렌트유도 약보합에 거래됐다. [이코노뉴스]
3037,2018.07.13.,"뉴욕증시, 미중 무역전쟁 확대 불구 기술주 강세에 상승반전…나스닥, 또다시...",한편 국제유가는 이날 약보합세를 보였다. 뉴욕상업거래소에서 서부텍사스산원유(WTI)는 전날보다 17센트(0.2%) 소폭 내린 배럴당 70.21달러를 나타냈다. 국제 벤치마크인 브렌트유도 약보합에 거래됐다. [이코노뉴스]
3038,2018.07.13.,"뉴욕증시, 미중 무역전쟁 확대 불구 기술주 강세에 상승반전…나스닥, 또다시...",한편 국제유가는 이날 약보합세를 보였다. 뉴욕상업거래소에서 서부텍사스산원유(WTI)는 전날보다 17센트(0.2%) 소폭 내린 배럴당 70.21달러를 나타냈다. 국제 벤치마크인 브렌트유도 약보합에 거래됐다. [이코노뉴스]
3039,2018.07.13.,"뉴욕증시, 미중 무역전쟁 확대 불구 기술주 강세에 상승반전…나스닥, 또다시...",한편 국제유가는 이날 약보합세를 보였다. 뉴욕상업거래소에서 서부텍사스산원유(WTI)는 전날보다 17센트(0.2%) 소폭 내린 배럴당 70.21달러를 나타냈다. 국제 벤치마크인 브렌트유도 약보합에 거래됐다. [이코노뉴스]
3040,2018.07.13.,"뉴욕증시, 미중 무역전쟁 확대 불구 기술주 강세에 상승반전…나스닥, 또다시...",한편 국제유가는 이날 약보합세를 보였다. 뉴욕상업거래소에서 서부텍사스산원유(WTI)는 전날보다 17센트(0.2%) 소폭 내린 배럴당 70.21달러를 나타냈다. 국제 벤치마크인 브렌트유도 약보합에 거래됐다. [이코노뉴스]
3041,2018.07.13.,"뉴욕증시, 미중 무역전쟁 확대 불구 기술주 강세에 상승반전…나스닥, 또다시...",한편 국제유가는 이날 약보합세를 보였다. 뉴욕상업거래소에서 서부텍사스산원유(WTI)는 전날보다 17센트(0.2%) 소폭 내린 배럴당 70.21달러를 나타냈다. 국제 벤치마크인 브렌트유도 약보합에 거래됐다. [이코노뉴스]
3042,2018.07.13.,"뉴욕증시, 미중 무역전쟁 확대 불구 기술주 강세에 상승반전…나스닥, 또다시...",한편 국제유가는 이날 약보합세를 보였다. 뉴욕상업거래소에서 서부텍사스산원유(WTI)는 전날보다 17센트(0.2%) 소폭 내린 배럴당 70.21달러를 나타냈다. 국제 벤치마크인 브렌트유도 약보합에 거래됐다. [이코노뉴스]
3043,2018.07.13.,"뉴욕증시, 미중 무역전쟁 확대 불구 기술주 강세에 상승반전…나스닥, 또다시...",한편 국제유가는 이날 약보합세를 보였다. 뉴욕상업거래소에서 서부텍사스산원유(WTI)는 전날보다 17센트(0.2%) 소폭 내린 배럴당 70.21달러를 나타냈다. 국제 벤치마크인 브렌트유도 약보합에 거래됐다. [이코노뉴스]
