,날짜,제목,요약
1417,2018.03.21.,"[미국 뉴욕증시] 다우지수 부활 , G20 가상화폐 성명 덕분에 … ① 페이스북 ...","[미국 뉴욕증시] 다우지수 부활 , G20 가상화폐 성명 덕분에 … ① 페이스북 개인정보 유출 ② FOMC ③ 달러환율 ④국제유가 ⑤ FANG [글로벌이코노믹 김대호 기자 ] 미국 뉴욕증시가 상승 반전했다. 21일..."
1418,2018.03.13.,"[국제유가 마감] WTI 1.11%↓ 급락, OPEC 내분+ 방글라 여객기 네팔서 추락…...",국제유가가 큰폭으로 떨어지고 있다. 비트코인 이더리움 리플 모네로 등 가상화폐도 동반 추락하고 있다. OPEC 총회 모습 [글로벌이코노믹 연구소 김대호 소장 / 경제학 박사] 국제유가가...
1419,2018.03.11.,"미국 서머타임 시작, 뉴욕증시 국제유가 금값 달러 환율 비트코인 가상화폐 거...","뉴욕증시 국제유가 금값 달러 환율 비트코인 가상화폐 거래시간이 전면 조정된다. 미국 시간 1시간 앞으로, 오늘부터 서머타임 시작… 일광단축시간 시행 100년 [글로벌이코노믹 김대호 기자] 미국의 시간이 11일 부터..."
1420,2018.03.16.,"[국제유가] WTI 모처럼 상승, 금값 옥수수 밀 와르르 ↓ … ① 트럼프 관세폭...","[국제유가] WTI 모처럼 상승, 금값 옥수수 밀 와르르 ↓ … ① 트럼프 관세폭탄 ② 한미 FTA 3차 협상 ③ 달러 환율 ④ G20 [글로벌이코노믹 김대호 기자] 국제유가가 오름세를 보이고..."
1421,2018.03.11.,"NYT 북미 회담 계획 시작, 이번주 뉴욕증시 초대형 호재…, 다우지수 달러환율...","NYT 북미 정상회담 계획 시작, 트럼프 트위터… 이번주 뉴욕증시 초대형 호재, 다우지수 달러환율 국제유가 가상회폐 시세 흔들 [글로벌이코노믹 김대호 기자] 도널드 트럼프 미국 행정부가 사상 첫 북미 정상회담을 위해..."
1422,2018.04.07.,국내 휘발유값 7주연속 하락…4월 첫째주 리터당 1551.2원,국제유가가 혼조세인 만큼 국내 기름값은 보합세를 보일 것으로 예상된다. 미국 에너지정보청(EIA)은 4일 지난주 미국의 원유재고량이 전주보다 460만배럴 감소했다고 밝혔다. 원유재고량이 감소하면 재고확충을...
1423,2018.03.14.,"[미국 뉴욕증시] 하락 마감, 다우지수 흔드는 3가지 변수 ① 트럼프 틸러슨 경...","[미국 뉴욕증시] 하락 마감, 다우지수 흔드는 3가지 변수 ① 트럼프 국무장관 교체 ② 관세폭탄 ③ 금리인상… 달러환율 국제유가 가상화폐 흔들 [글로벌이코노믹 김대호 기자] 미국 뉴욕증시에서 다우지수와..."
1424,2018.04.06.,"미국증시, 3일째 상승 마감…다우지수·나스닥 포함 3대 지수 모두 올라",국제유가 역시 무역전쟁 우려가 완화되며 상승했다. 뉴욕상업거래소(NYMEX)에서 거래된 5월 인도분 서부텍사스산원유(WTI) 가격은 전날보다 배럴당 17센트(0.3%) 상승한 63.54달러에 마감했다. 런던 ICE선물거래소의...
1425,2018.04.10.,"뉴욕증시, 미중 무역전쟁 우려 완화되며 상승…다우지수 0.19% 올라",국제유가는 이날 큰 폭으로 상승했다. 뉴욕상업거래소(NYMEX)에서 거래된 6월 인도분 서부텍사스산 원유(WTI)는 지난주 마지막 거래일보다 1.36달러(2.2%) 상승한 63.42달러에 마감했다. 런던 ICE 선물거래소에서 브렌트유...
1426,2018.04.04.,"뉴욕증시, 기술주 반등에 상승....다우 1.7%↑","에너지업종은 국제유가 0.9% 오른데 힘입어 2.1% 올라 최대 상승률을 기록했고 기술업종(1%), 금융업종(1.4%) 등이 강세를 보였다. 종목별로는 페이스북(0.5%), 애플(1%), 아마존(1.5%), 넷플릭스(1.2%), 알파벳(0.6%) 등 대형..."
1427,2018.04.09.,"중국 위안화 대대적 평가절하 검토, 끝내 환율전쟁으로 확산? 미국 뉴욕증시 ...",다우지수 뿐 아니라 국제유가 금값 가상화폐 시세등도 크게 요동칠 수 있다. 김대호 기자 주필/ 경제학 박사 tiger8280@g-enews.com <저작권자 ⓒ 글로벌이코노믹 무단전재 및 재배포금지>
1428,2018.04.01.,"뉴욕증시, 기술주 불안해소고용지표 개선에 도약할까","국제 유가에 큰 영향을 주는 EIA의 원유 재고량은 30일로 끝난 주간에 전주에 비해 160만배럴 증가하고, 휘발유는 350만배럴 감소하며, 난방유 등 증유류는 210만배럴 감소했을 것으로 시장은 예상하고 있다. 5일에는..."
1429,2018.03.27.,3월 소비자심리 4달째 하락…美·中 무역갈등에 ‘춘래불사춘’,"한은 관계자는 “국제 유가와 전세가 하락, 주가 상승 등으로 일부 지수는 상승했으나 미국발 무역 갈등과 국내 구조조정 이슈가 고조되면서 경기 관련 지수가 하락해 전체적으로 지난 달보다 떨어졌다”고..."
1430,2018.03.26.,삼성중공업 ‘시드릴사 드릴십2척’ 계약 해지,"삼성중공업 관계자는 ""국제유가가 강세를 유지하고 있어 해양설비 운영업체들이 성능과 효율이 뛰어난 최신형 드릴십에 관심이 많아 향후 매각이 잘 진행될 것으로 기대한다""며 ""특히 이번 계약해지 건은 선수금 몰취..."
1431,2018.04.01.,국내 휘발유값 6주연속 하락…3월 넷째주 리터당 1552.9원,"국제유가는 상승세인 만큼 앞으로 머지 않아 국내 휘발유 가격도 오를 것으로 예상된다. 하루 180만배럴의 감산합의를 주도하고 있는 사우디아라비아의 모하메드 빈 살만 왕세자의 ""원유생산량을 감산하기로..."
1432,2018.04.10.,"러시아 증시 검은패닉, 미국증시 다우지수 막판 뒷심 부족 ... 가상화폐 비트...","[미국증시 마감] 다우지수 막판에 와르르, 러시아증시 쇼크 일파만파 … 5대변수 ① 가상화폐 ② 삼성증권 ③ 국제유가 ④ 페이스북 ⑤ 아마존 [글로벌이코노믹 온기동 기자] 가상화폐인 비트코인 시세가..."
1433,2018.04.04.,"미국 증시, 전일 급락 반작용으로 상승…다우지수 비롯 나스닥 등 삼대 지수 ...","국제유가는 증시 반등과 동반해 올랐다. 5월 인도분 서부텍사스산 원유(WTI) 가격은 전 거래일보다 0.71% 오른 63.46달러에, 브렌트유는 0.64% 오른 68.07달러에 움직였다."
1434,2018.04.08.,"미국 중국 항공모함 남중국해 사상 첫 동시진입, 무역전쟁 이어 군사적 대치 ...","미국 중국 항공모함 남중국해 사상 첫 동시진입, 무역전쟁 이어 군사적 대치 … 이번주 미국증시 다우지수 국제유가 가상화폐 시세 비상 [글로벌이코노믹 김대호 기자 ] 미국과 중국이 관세폭탄 무역전쟁에 이이..."
1435,2018.04.10.,"페이스북 저커버그 CEO 오늘 의회 청문회, 러시아증시 미국증시 다우지수 가상...","페이스북 저커버그 CEO 오늘 의회 청문회, 미국증시 다우지수 가상화폐 비트코인 환율 시세 비상 그의 말 한마디 한마디에 따라 미국 뉴욕증시 다우지수 국제유가 국제 금값 달러환율 그리고 비트코인 가상화폐 등이..."
1436,2018.04.10.,"무역전쟁 대화로 풀자, 시진핑 공식 제안… 중국 보아오(博鰲) 포럼 개막 연설...",경우 두나라 무역분쟁이 해소될 수 있을 것으로 보고. 있다 다우지수와 가상화폐 달러 환율 금값 국제유가도 안정세를 보이고 있다. 김대호 기자 tiger8280@g-enews.com <저작권자 ⓒ 글로벌이코노믹 무단전재 및 재배포금지>
1437,2018.03.24.,휘발유 가격 4주 연속 하락...3월 둘째 주 리터당 1555.6원,국제유가가 국내 기름값에 반영되는 기간은 3주에서 4주가 걸린다. 국내 기름값은 시차를 두고 상승해 현재의 보합세는 머지 않아 완화되고 가격은 오를 것으로 전망된다. 24일 한국석유공사 오피넷에 따르면 3월...
1438,2018.04.10.,"러시아 증시 11.44% 폭락 와르르, 무슨 일? 트럼프 군사공격 중대결정 일파만...",트럼프의 군사공격에 관한 중대결정 시사 이후 미국 뉴욕증시 다우지수와 가상화폐 시세 국제유가 그리금값 등이 요동치고 있다. 선차트 3개월 1년 3년 5년 10년 봉차트 러시아 증시 11.44% 폭락 와르르...
1439,2018.03.23.,수출물량 4개월만 하락…자동차 수출 급감 영향,"순상품교역조건지수는 수출한 대금으로 상품 1단위를 수입할 수 있는 상품량을 나타내는 지수로, 국제유가와 원자재 가격 상승 등의 영향으로 수입가격이 오른 영향을 받았다. 수출 총액으로 수입할 수 있는..."
1440,2018.04.05.,2월 무역수지 흑자 3년7개월만 최저치…경상수지는 반토막 급감,"국제 유가가 상승한 영향으로 원유 수입이 30.3% 증가했고, 기계류, 전기ㆍ전자기기 등이 포함된 자본재 수입도 11.5% 확대됐다. 승용차가 포함된 소비재 수입은 18.0% 증가했다. 서비스수지는 26억6000만 달러 적자로..."
1441,2018.03.19.,SK이노베이션 기업가치 '레벨 업' 전망영업이익 2년 연속 3조원대… 비정유부...,국제 유가가 80불까지 상승하면 SK이노베이션이 보유 중인 원유 및 천연가스 가채 매장량의 가치가 약 4조원까지 육박할 것으로 업계는 전망하고 있다.  SK이노베이션은 현재 9개국 13개 광구에서 약...
1442,2018.04.07.,휘발유가격 7주연속 하락…전국 평균 리터당 1551.2원,"7원 낮았다. 한국석유공사 관계자는 ""국제유가는 미 원유 재고 등 상승요인과 중ㆍ미 글로벌 무역분쟁 우려 등 하락요인이 혼재하고 있다""며 ""국내 제품가격은 추세적으로 보합세를 보일 것""이라고 전망했다."
1443,2018.03.29.,"2월 울산 수출 58억1,000만달러… 전년 동월比 1.4% 증가선박 수출 15개월만에...","지역 최대 수출품목인 석유제품은 수출 물량의 감소(-2.8%)에도 국제유가 상승에 따른 수출단가 상승(15.8%)에 힘입어 전년 동월 대비 12.6% 증가한 15억5,000만달러를 기록했다.  4개월 연속 두..."
1444,2018.03.14.,"2월 수출물가, 환율 상승으로 4개월만에 반등",국제유가는 두바이유 기준으로 1월 배럴당 66.20달러에서 2월 62.72달러까지 내리며 전월대비 5.3% 가량 큰 폭 하락했다. 계약통화기준 수입물가 역시 전월대비 0.7% 내렸다. 세부 품목으로 보면 원재료는 광산품(-0.6...
1445,2018.03.15.,"[글로벌브리핑] 국제유가 하락 이후 반등, 美 상업용 석유 비축량 증가 반영 ...","자료=글로벌이코노믹 [글로벌이코노믹 김길수 기자] 국제유가 하락 이후 반등, 美 상업용 석유 비축량 증가 반영 한국 시간 3월 15일 13시 49분 시점 국제 유가는 전날 발표된 미국의 지난주 1주일간 '석유 비축..."
1446,2018.04.10.,"가상화폐 헤지펀드 사재기… 달러 대신 비트코인, 환율전쟁 후폭풍 미국증시 ...","가상화폐 큰 장 온다 , 미국증시 헤지펀드 암호화폐 사재기… 중국 환율전쟁 후폭풍 달러 대신 비트코인, 국제유가 다우지수 흔들 가상화폐 통화별 시세 변동률을 보면 비트코인 (-1.86 %) 이더리움 (+4.10..."
1447,2018.03.22.,"울산 2월 수출 61억6,000만달러…전년동기비 5.7% 증가","22일 울산세관에 따르면 수출은 2월 울산지역 수출액은 국제유가 상승에 따른 유류·화학제품 수출 증가 및 해양플랜트 등 고가 선박 수출 증가로 전년 동월 대비 5.7% 증가한 61억6,000만달러로..."
1448,2018.03.25.,"무역전쟁 공포, 뉴욕 주식시장 변동성 키울까",함께 국제 유가 상승 상승 압력으로 작용하고 있다. 미국 에너지정보청(EIA)은 16일로 끝난 주간에 원유재고량이 전주대비 260만배럴 감소했다고 21일 밝혔는데 이번 주에는 어떤 수치를 내놓을지에 원유시장...
1449,2018.03.17.,휘발유 가격 3주 연속 하락...3월 둘째 주 리터당 1559.9원,"국제유가는 미국의 산유량 증가와 달러 강세로 하락하고 있는데 시차를 두고 국내 석유제품에 반영되고 있는 모습이다. 17일 한국석유공사 오피넷에 따르면, 3월 둘째 주 주유소 휘발유 판매가격은 지난주보다..."
1450,2018.03.17.,휘발유 가격 3주 연속 하락...3월 둘째 주 리터당 1559.9원,"국제유가는 미국의 산유량 증가와 달러 강세로 하락하고 있는데 시차를 두고 국내 석유제품에 반영되고 있는 모습이다. 17일 한국석유공사 오피넷에 따르면, 3월 둘째 주 주유소 휘발유 판매가격은 지난주보다..."
1451,2018.04.09.,"가상화폐 시세 4월15일 대세상승 온다, 비트코인 3000만원 돌파… 미국증시 다...",이같은 가상화폐 시세 상승은 미국 뉴욕증시 다우지수와 달러환율 국제유가 원자재시세 그리고 금값 등에도 영향을 줄 것으로 보인다. 가상화폐의 대명사 격인...
1452,2018.03.21.,"뉴욕증시 3대 지수, Fed FOMC 앞두고 일제히 상승...다우 0.5%↑",11개 업종별로는 국제유가 급등한 덕분에 에너지업종이 1.1% 올랐고 금융주도 상승세를 보였으나 부동산은 약세를 나타냈다. 국제유가는 사우디아라비아와 이란간 긴장관계 등 중동의 지정학적 위험 고조로...
1453,2018.03.18.,"삼성중공업, LNG선·해양플랜트 수주로 재도약 노린다","하락과 국제유가 안정화로 2020년까지 2300억달러까지 늘어날 것”이라고 밝혔다. 유 연구원은 “삼성중공업의 올해 실적은 전 LNG선 수주, 해양플랜트 업황의 회복으로 좋아질 가능성이 크다”면서 “지난해부터..."
1454,2018.03.22.,"뉴욕증시 3대 지수, 금리인상에 하락...다우 0.2%↓","미국의 지난주 원유재고 감소와 중동의 고조된 긴장감으로 국제유가는 이날 6주 사이에 최고치를 기록했다. 미국산 원유의 기준인 서부텍사스산원유는 전날에 비해 2.6% 오른 배럴당 65.17달러, 글로벌 기준유인..."
1455,2018.03.14.,수입물가 2개월 연속 상승… 환율 상승효과,"국제유가(두바이유 기준, 월 평균) 배럴당 66.20달러에서 62.72달러로 5.3% 하락해 수입물가를 끌어내릴 수 있었지만, 환율 상승 영향이 더 컸던 셈이다. 세부적으로 보면 제1차 금속제품, 화학제품 등이 오르면서..."
1456,2018.03.19.,"뉴욕증시, FOMC 금리전망과 파월의 입 주목",그럼에도 국제유가는 16일 글로벌 수요 증가 전망이 힘을 얻으면서 상승 마감했다. 이날 선물시장인 뉴욕상업거래소에서 미국산 원유의 기준인 서부텍사스산원유(WTI) 4월 인도부는 전날에 비해 1.9%(1.15달러) 오른...
