,날짜,제목,요약
1499,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1500,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1501,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1502,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1503,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1504,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1505,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1506,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1507,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1508,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1509,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1510,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1511,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1512,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1513,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1514,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1515,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1516,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1517,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1518,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1519,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1520,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1521,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1522,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1523,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1524,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1525,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1526,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1527,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1528,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1529,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1530,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1531,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1532,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1533,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1534,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1535,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1536,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
1537,2018.02.14.,"뉴욕증시, 물가지수 발표 앞두고 관망세속 3거래일째 상승",국제유가는 혼조세를 보였다. 이날 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비 배럴당 10센트(0.2%) 하락한 59.19달러로 거래를 마쳤다. 런던선물거래소에서 4월분 북해산브렌트유는 전일대비...
